sl_mult,tp_mult,min_adx,max_adx,min_rsi,max_rsi,min_vol_mult,use_ema,trades,win_rate,pf,sharpe,score
1.2,3.0,20,70,40,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
1.2,3.0,20,70,35,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
1.2,3.0,20,60,30,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
1.2,3.0,20,60,35,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
1.2,3.0,20,60,40,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
1.2,3.0,20,70,30,70,1.0,True,20,45.0,1.8482741641600688,0.27553537332585704,1.114244156745206
0.8,3.0,30,60,35,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
0.8,3.0,30,60,30,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
0.8,3.0,30,70,30,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
0.8,3.0,30,70,35,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
0.8,3.0,30,70,40,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
0.8,3.0,30,60,40,70,1.0,True,16,37.5,1.7815290851956052,0.24340643176366694,1.0519458289505361
1.2,2.5,20,60,40,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
1.2,2.5,20,70,30,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
1.2,2.5,20,60,35,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
1.2,2.5,20,60,30,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
1.2,2.5,20,70,35,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
1.2,2.5,20,70,40,70,1.0,True,23,47.82608695652174,1.7092471279657782,0.24865237680192823,1.0478323002128398
0.8,1.5,30,70,30,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
0.8,1.5,30,60,35,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
0.8,1.5,30,70,35,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
0.8,1.5,30,70,40,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
0.8,1.5,30,60,40,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
0.8,1.5,30,60,30,60,0.8,True,10,50.0,1.6787576895536533,0.23912531401024575,1.037203907578876
1.0,1.5,25,70,40,60,0.8,False,33,54.54545454545454,1.646146397007037,0.2336200171318442,1.0334335655662508
1.0,1.5,25,60,40,60,0.8,False,33,54.54545454545454,1.6366868568152786,0.2314059892396644,1.0282609898919357
1.2,2.5,20,70,30,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.2,2.5,20,60,40,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.2,2.5,20,70,35,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.2,2.5,20,60,30,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.2,2.5,20,60,35,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.2,2.5,20,70,40,60,0.6,True,19,47.368421052631575,1.6679606658710961,0.23409735883080468,1.0229050678596037
1.0,2.0,25,50,40,60,0.8,False,27,48.148148148148145,1.6643468693163601,0.2313788919053522,1.0228936574836949
1.2,1.5,20,70,40,60,0.8,False,49,57.14285714285714,1.6093872780315748,0.22665419232812198,1.0214530489099831
1.2,1.5,20,60,40,60,0.8,False,49,57.14285714285714,1.6035078377548482,0.2251691716678346,1.0182163246395624
1.2,1.5,20,50,40,60,0.8,False,48,56.25,1.5503019056771639,0.20908660155070805,0.9857182731487235
0.8,1.5,30,60,30,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
0.8,1.5,30,60,35,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
0.8,1.5,30,70,30,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
0.8,1.5,30,60,40,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
0.8,1.5,30,70,35,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
0.8,1.5,30,70,40,70,1.0,True,18,50.0,1.5612736950625417,0.20954531226453757,0.9725459099841783
1.5,2.0,25,50,40,60,0.8,False,25,56.00000000000001,1.5163794720224293,0.19638200575419754,0.9654661371620542
1.0,1.5,20,70,40,60,0.8,False,50,52.0,1.5364529628027115,0.20169873585006856,0.9645662285713695
1.2,1.5,25,70,40,60,0.8,False,32,56.25,1.5104505471931393,0.19470819494144995,0.9629169125848596
1.2,3.0,20,60,35,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.2,3.0,20,60,40,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.2,3.0,20,60,30,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.2,3.0,20,70,35,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.2,3.0,20,70,40,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.2,3.0,20,70,30,65,1.0,True,17,41.17647058823529,1.5938104714948802,0.206659220037419,0.9617664915196298
1.0,1.5,20,60,40,60,0.8,False,50,52.0,1.5303963953425213,0.20012979822675764,0.9612241573166121
1.2,1.5,20,70,40,60,1.0,False,43,55.81395348837209,1.5055273888126341,0.19447315792546527,0.9591001864565265
1.2,1.5,25,60,40,60,0.8,False,32,56.25,1.5017707798985567,0.19232521800924882,0.9581004335511281
1.2,2.0,25,50,40,60,0.8,False,26,50.0,1.5363788258353501,0.19834599795208172,0.9578586125080915
1.2,1.5,20,60,40,60,1.0,False,43,55.81395348837209,1.4991939509357246,0.19270614300888156,0.955580064534755
1.5,1.5,25,70,40,60,0.8,False,31,61.29032258064516,1.4548004045229719,0.1774985746602303,0.9467708849354675
1.2,3.0,20,50,35,70,1.0,True,17,41.17647058823529,1.5622356869604914,0.1975454051017897,0.9441563362653096
1.2,3.0,20,50,40,70,1.0,True,17,41.17647058823529,1.5622356869604914,0.1975454051017897,0.9441563362653096
1.2,3.0,20,50,30,70,1.0,True,17,41.17647058823529,1.5622356869604914,0.1975454051017897,0.9441563362653096
1.5,1.5,20,70,40,60,0.8,False,48,60.416666666666664,1.4542462739630804,0.17888831938850658,0.9441508008592415
1.5,1.5,25,60,40,60,0.8,False,31,61.29032258064516,1.446886759312677,0.17512192641690918,0.9423387326816558
1.5,1.5,20,60,40,60,0.8,False,48,60.416666666666664,1.4491152625179435,0.17733967257320554,0.9412755657736129
1.5,2.0,30,50,40,60,0.8,False,19,52.63157894736842,1.4874983210420527,0.1849698189029686,0.9386378611437253
1.0,2.0,25,70,40,60,0.8,False,28,46.42857142857143,1.5032733618154768,0.18462044138065375,0.9278464834695834
1.0,1.5,20,50,40,60,0.8,False,49,51.02040816326531,1.4744868530289723,0.18263279844235633,0.9268312106927533
1.5,1.5,20,70,40,65,0.8,False,52,59.61538461538461,1.4208325207877992,0.16746317204658884,0.9227550486493712
1.2,2.5,20,70,35,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.2,2.5,20,60,30,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.2,2.5,20,60,35,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.2,2.5,20,70,40,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.2,2.5,20,60,40,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.2,2.5,20,70,30,65,1.0,True,20,45.0,1.50041428504468,0.1869808313878247,0.9226033087999049
1.5,2.0,30,50,40,65,0.8,False,21,52.38095238095239,1.4579242880801468,0.17607312788042873,0.9213196267590164
1.0,2.0,25,60,40,60,0.8,False,28,46.42857142857143,1.491119096951683,0.1815986728576513,0.921164997333086
1.5,1.5,20,60,40,65,0.8,False,52,59.61538461538461,1.4162524254890347,0.16603162618912895,0.920178691828497
0.8,2.0,30,70,40,65,1.0,False,23,39.130434782608695,1.5276765675839958,0.18081914934038806,0.9173934180079016
1.5,2.5,20,70,40,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
1.5,2.5,20,70,35,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
1.5,2.5,20,60,40,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
1.5,2.5,20,70,30,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
1.5,2.5,20,60,30,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
1.5,2.5,20,60,35,70,0.6,True,27,48.148148148148145,1.4723240028338644,0.1814939768357003,0.9169052412285168
0.8,3.0,30,70,40,60,1.0,False,19,31.57894736842105,1.5747647953374093,0.17379036430526043,0.9168773126350198
1.2,2.0,20,70,40,60,0.8,False,40,50.0,1.458520975285293,0.17590068991430238,0.914440625625507
1.0,3.0,25,70,40,60,1.0,False,24,37.5,1.5320863214889275,0.1786961512757491,0.9142823909996136
1.0,2.0,20,70,40,65,0.8,False,48,45.83333333333333,1.480863115704882,0.17942486279216666,0.9138165304108743
1.5,1.5,20,50,40,60,0.8,False,47,59.57446808510638,1.403273193634232,0.16201968133007183,0.9127639373384494
1.0,1.5,25,70,40,60,1.0,False,27,51.85185185185185,1.4448634525486,0.1716048532291325,0.912308252475682
1.0,3.0,25,70,40,60,0.8,False,27,37.03703703703704,1.5304143722640207,0.17805198666323913,0.9119286945757693
1.2,2.5,20,50,35,70,1.0,True,20,45.0,1.480270878355574,0.18060686876047985,0.911256812929883
1.2,2.5,20,50,30,70,1.0,True,20,45.0,1.480270878355574,0.18060686876047985,0.911256812929883
1.2,2.5,20,50,40,70,1.0,True,20,45.0,1.480270878355574,0.18060686876047985,0.911256812929883
1.2,2.0,20,60,40,60,0.8,False,40,50.0,1.4506637955512918,0.17377401793252775,0.9100867013621514
1.2,2.5,20,50,35,60,0.6,True,18,44.44444444444444,1.4816670646345835,0.17866643029290794,0.9099001517092067
1.2,2.5,20,50,40,60,0.6,True,18,44.44444444444444,1.4816670646345835,0.17866643029290794,0.9099001517092067
1.2,2.5,20,50,30,60,0.6,True,18,44.44444444444444,1.4816670646345835,0.17866643029290794,0.9099001517092067
1.0,2.0,20,60,40,65,0.8,False,48,45.83333333333333,1.4737522301742803,0.1776142820125837,0.9098989714896568
0.8,2.0,30,60,40,65,1.0,False,23,39.130434782608695,1.511647463038279,0.1770959453852216,0.9086342249440099
1.5,3.0,20,70,30,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.5,3.0,20,70,40,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.5,3.0,20,70,35,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.5,3.0,20,60,40,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.5,3.0,20,60,30,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.5,3.0,20,60,35,70,1.0,True,20,45.0,1.4741986503561055,0.17897152017220505,0.9078936292124938
1.0,1.5,25,60,40,60,1.0,False,27,51.85185185185185,1.4345058556586978,0.16863467012576847,0.9065354174100582
0.8,3.0,30,70,40,65,1.0,False,22,31.818181818181817,1.551785812856259,0.1708387050914879,0.9055151929009725
1.0,1.5,25,50,40,60,0.8,False,33,51.515151515151516,1.4338818131448123,0.16928088841099667,0.90534253880006
1.0,3.0,25,60,40,60,1.0,False,24,37.5,1.514571653915805,0.17492899242668683,0.9047716254432397
1.0,3.0,25,60,40,60,0.8,False,27,37.03703703703704,1.5143668096841445,0.17465282966970755,0.9032250818871249
0.8,3.0,30,60,40,60,1.0,False,19,31.57894736842105,1.5488134819475683,0.16888353445845322,0.9029202899707379
0.8,2.0,25,60,30,65,0.8,False,49,38.775510204081634,1.5004293873779613,0.17676215403312365,0.9018936551078502
1.2,3.0,25,70,30,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.2,3.0,25,70,35,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.2,3.0,25,70,40,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.2,3.0,25,60,35,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.2,3.0,25,60,40,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.2,3.0,25,60,30,70,1.0,True,19,42.10526315789473,1.479433366570828,0.1772963162441381,0.9014917360079258
1.5,1.5,20,70,40,60,1.0,False,42,59.523809523809526,1.3831610519843813,0.15459071069038743,0.9010700967016968
1.5,1.5,20,60,40,60,1.0,False,42,59.523809523809526,1.3775434060620884,0.1527808132356914,0.897899294249611
0.8,3.0,30,60,35,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
0.8,3.0,30,70,35,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
0.8,3.0,30,60,30,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
0.8,3.0,30,70,40,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
0.8,3.0,30,70,30,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
0.8,3.0,30,60,40,70,0.8,True,18,33.33333333333333,1.524912436363743,0.17603620598527553,0.8976634593789266
1.2,2.0,20,60,35,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
1.2,2.0,20,70,40,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
1.2,2.0,20,60,40,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
1.2,2.0,20,60,30,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
1.2,2.0,20,70,35,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
1.2,2.0,20,70,30,60,0.6,True,22,50.0,1.4217172164951477,0.16576342915550016,0.8940112940786739
0.8,2.0,30,50,40,70,1.0,False,23,39.130434782608695,1.484831446600043,0.1683892089292137,0.8934848694336903
0.8,3.0,30,60,40,65,1.0,False,22,31.818181818181817,1.5293935708984558,0.16651170262661574,0.8934536714290965
1.5,1.5,20,70,40,65,1.0,False,46,58.69565217391305,1.3706369503583598,0.1502440001132673,0.8914542317235724
1.5,1.5,20,60,40,65,1.0,False,46,58.69565217391305,1.365649783168071,0.14860868789833506,0.8886335856854416
1.0,1.5,20,70,40,60,1.0,False,44,50.0,1.4050401152595575,0.15927898960461534,0.8843758555507019
1.0,2.0,20,70,40,60,0.8,False,42,45.23809523809524,1.4298371520639181,0.16306897344316104,0.883246656434877
0.8,2.0,25,60,30,60,0.8,False,44,38.63636363636363,1.4671119140022184,0.16749572097350812,0.8829641921049018
1.2,2.5,20,70,40,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.2,2.5,20,70,35,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.2,2.5,20,60,30,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.2,2.5,20,60,35,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.2,2.5,20,60,40,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.2,2.5,20,70,30,70,0.6,True,30,43.333333333333336,1.4370115310273683,0.1669582643015534,0.8818974183739948
1.5,2.5,20,60,40,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.5,2.5,20,70,35,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.5,2.5,20,70,40,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.5,2.5,20,60,30,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.5,2.5,20,70,30,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.5,2.5,20,60,35,65,0.6,True,23,47.82608695652174,1.4122772107455115,0.16064240673602068,0.881745347589525
1.0,1.5,20,60,40,60,1.0,False,44,50.0,1.3985850083205364,0.15736724240682906,0.880765952641634
0.8,3.0,30,60,35,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
0.8,3.0,30,60,40,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
0.8,3.0,30,70,35,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
0.8,3.0,30,70,30,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
0.8,3.0,30,60,30,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
0.8,3.0,30,70,40,65,1.0,True,12,33.33333333333333,1.4924205750315038,0.1661293900233542,0.8794361655204227
1.0,2.0,20,60,40,60,0.8,False,42,45.23809523809524,1.421760297972169,0.1609081810987347,0.8787760709201171
0.8,3.0,30,70,40,70,1.0,False,28,32.142857142857146,1.4963596990085186,0.15889993426734866,0.8763884077863004
0.8,1.5,30,70,40,70,1.0,False,31,45.16129032258064,1.4171511421077485,0.15811052689809887,0.8756815474012359
0.8,2.0,25,70,30,65,0.8,False,52,38.46153846153847,1.4548496614923738,0.16397275637313952,0.8756039974054303
1.0,3.0,25,50,40,60,1.0,False,22,36.36363636363637,1.465365979913043,0.1602132945848298,0.8738165579643966
1.2,2.0,20,50,40,60,0.8,False,41,48.78048780487805,1.3913647357445755,0.15441108372432422,0.8729060480317867
1.2,1.5,20,50,40,60,1.0,False,41,53.65853658536586,1.3623786046718473,0.14693555878721504,0.8715520238494643
1.5,1.5,20,50,40,65,0.8,False,50,57.99999999999999,1.3378355536165158,0.13870911293003338,0.8706595993942645
0.8,1.5,30,60,40,70,1.0,False,31,45.16129032258064,1.4067013295423192,0.1552333907548305,0.8698812138898676
1.5,2.0,30,70,40,65,0.8,False,23,52.17391304347826,1.3644641395084385,0.14522547599673577,0.8677989040840012
1.5,1.5,20,70,40,70,1.0,False,50,57.99999999999999,1.3323164439869812,0.13669562373621247,0.8674973467407332
1.0,1.5,30,70,40,65,0.8,False,27,48.148148148148145,1.3848138137029105,0.1501369877712398,0.8668787488501477
1.5,2.0,30,70,30,65,0.8,False,29,51.724137931034484,1.3642601926372702,0.14676113714468847,0.8666547375406762
0.8,3.0,30,60,40,70,1.0,False,28,32.142857142857146,1.4782235684370013,0.15526014982476138,0.8665923856120243
1.5,1.5,20,60,40,70,1.0,False,50,57.99999999999999,1.3277172905177124,0.13514177816893938,0.864887000892644
1.5,3.0,25,70,40,60,1.0,False,22,45.45454545454545,1.3918938160426222,0.1498555550955593,0.8622816554040593
1.2,2.0,25,70,40,60,0.8,False,27,48.148148148148145,1.3758112873706803,0.1469578717097505,0.8617416624717346
1.5,2.0,30,60,40,65,0.8,False,23,52.17391304347826,1.3534467171950317,0.14173800848182952,0.8615926994243165
1.0,1.5,30,60,40,65,0.8,False,27,48.148148148148145,1.374606116276212,0.14705549183854622,0.8611586009502598
1.5,2.0,30,60,30,65,0.8,False,29,51.724137931034484,1.3531903182692073,0.1431965569816486,0.8604068843240368
1.0,1.5,30,70,40,60,0.8,False,25,48.0,1.3742582009089903,0.14627350937381625,0.8603838023292584
1.5,2.0,25,70,40,60,0.8,False,26,53.84615384615385,1.3423515387132587,0.138338995968484,0.8603820300887877
0.8,2.5,20,70,35,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
0.8,2.5,20,60,35,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
0.8,2.5,20,70,30,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
0.8,2.5,20,60,40,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
0.8,2.5,20,60,30,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
0.8,2.5,20,70,40,60,0.8,True,19,36.84210526315789,1.4357522535205838,0.1579060320940773,0.859983648968581
1.5,2.0,25,50,40,65,0.8,False,27,51.85185185185185,1.3490159058177977,0.1404745807969594,0.8581584246238463
1.2,1.5,25,70,40,60,1.0,False,26,53.84615384615385,1.338083929285863,0.13686515380872283,0.8579534569431376
1.5,2.0,20,70,40,60,0.8,False,39,53.84615384615385,1.3367161114534345,0.137588911590917,0.8574142995833621
1.5,1.5,30,70,40,60,0.8,False,23,56.52173913043478,1.3219101154455795,0.13128379892776482,0.8567770348996471
1.2,3.0,20,60,35,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.2,3.0,20,70,30,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.2,3.0,20,70,35,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.2,3.0,20,70,40,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.2,3.0,20,60,30,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.2,3.0,20,60,40,70,0.6,True,26,38.46153846153847,1.4199915580173799,0.1560006907708115,0.8565805325474677
1.0,3.0,30,60,40,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
1.0,3.0,30,70,40,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
1.0,3.0,30,70,35,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
1.0,3.0,30,70,30,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
1.0,3.0,30,60,35,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
1.0,3.0,30,60,30,70,1.0,True,16,37.5,1.425223268156478,0.15553317265853323,0.8562182686099455
0.8,2.0,25,70,30,60,0.8,False,47,38.297872340425535,1.4205117306621997,0.15400416957470925,0.8559503162673183
1.2,2.0,25,60,40,60,0.8,False,27,48.148148148148145,1.3646885876824495,0.1436701755638106,0.8555227733984312
0.8,3.0,20,60,40,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
0.8,3.0,20,60,30,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
0.8,3.0,20,70,40,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
0.8,3.0,20,60,35,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
0.8,3.0,20,70,35,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
0.8,3.0,20,70,30,60,0.8,True,18,33.33333333333333,1.448465166766397,0.15573277698385957,0.8553791387799704
1.5,2.0,25,60,40,60,0.8,False,26,53.84615384615385,1.3322807418145903,0.13510861772615052,0.8547005559909868
1.5,2.5,20,70,40,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
1.5,2.5,20,70,35,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
1.5,2.5,20,70,30,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
1.5,2.5,20,60,35,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
1.5,2.5,20,60,40,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
