sl_mult,tp_mult,min_adx,max_adx,min_rsi,max_rsi,min_vol_mult,use_ema,trades,win_rate,pf,sharpe,score
1.5,2.5,20,60,30,70,1.0,True,23,47.82608695652174,1.3637078336137927,0.14666021405970145,0.8546642204884017
1.5,3.0,25,60,40,60,1.0,False,22,45.45454545454545,1.3775395169775408,0.14578012102461863,0.8542894190573305
1.5,2.0,30,60,30,70,0.8,False,33,51.515151515151516,1.3433883356570007,0.13931606770565172,0.8541028359150852
1.0,1.5,30,60,40,60,0.8,False,25,48.0,1.362854330796329,0.14284147065623634,0.8539954595294118
1.5,2.0,20,60,40,60,0.8,False,39,53.84615384615385,1.3298647895426592,0.13537953416146503,0.8535467631420841
1.5,2.0,30,60,40,70,0.8,False,27,51.85185185185185,1.3408675632976523,0.1372215168332619,0.8534336405710341
1.2,1.5,25,60,40,60,1.0,False,26,53.84615384615385,1.328491788298455,0.13373539611318747,0.8525314349103266
0.8,2.0,30,50,40,65,1.0,False,19,36.84210526315789,1.4241090093478443,0.14955318959908515,0.8524914583832129
1.0,2.5,20,70,40,60,0.8,False,40,40.0,1.4041629332914691,0.1487818258007821,0.851837831805891
1.5,3.0,25,50,40,60,1.0,False,20,45.0,1.3748936497391908,0.1444147842211599,0.8513297817138274
1.5,1.5,30,60,40,60,0.8,False,23,56.52173913043478,1.3118424846921337,0.12789254085708543,0.8510649679087883
1.5,2.0,20,70,40,65,0.8,False,43,53.48837209302325,1.327414170918042,0.13403852347550962,0.8509799064331928
1.0,1.5,30,70,40,70,0.8,False,35,48.57142857142857,1.3537685218679456,0.14048768755091012,0.8506960841584406
1.0,2.0,20,50,40,60,0.8,False,43,44.18604651162791,1.3761552139901343,0.14608449080652033,0.8498526446912549
0.8,1.5,30,70,40,65,1.0,False,25,44.0,1.3769286749978051,0.14450349731063605,0.8493650369610298
1.0,1.5,30,60,35,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.0,1.5,30,60,30,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.0,1.5,30,60,40,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.0,1.5,30,70,40,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.0,1.5,30,70,30,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.0,1.5,30,70,35,60,0.8,True,10,50.0,1.34300615164293,0.13807915076944324,0.8491189059753537
1.5,3.0,30,70,40,65,1.0,False,20,45.0,1.3688238092403953,0.1415054913188934,0.8477130028839763
1.5,2.0,20,60,40,65,0.8,False,43,53.48837209302325,1.3213096244265985,0.13204424308368776,0.8475287771091066
1.0,2.0,30,70,40,65,0.8,False,24,41.66666666666667,1.3861437831000585,0.1450086363284253,0.8470736188157143
1.0,2.5,20,60,40,60,0.8,False,40,40.0,1.3945462776495785,0.14630438675439328,0.8465340161756679
1.0,1.5,30,60,40,70,0.8,False,35,48.57142857142857,1.345629127885832,0.1379785308585236,0.8461245558289064
1.0,3.0,25,70,40,65,1.0,False,28,35.714285714285715,1.418560202695447,0.1468751920553439,0.8457979969016494
1.0,3.0,25,70,40,65,0.8,False,31,35.483870967741936,1.4185003282928856,0.14692801369678296,0.8450873797890253
1.2,3.0,20,70,35,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.2,3.0,20,70,40,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.2,3.0,20,70,30,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.2,3.0,20,60,40,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.2,3.0,20,60,30,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.2,3.0,20,60,35,65,0.6,True,23,39.130434782608695,1.395698934380035,0.1485795973839659,0.8449566910146368
1.0,1.5,30,70,40,70,1.0,False,31,48.38709677419355,1.3427219116601976,0.1365970536780891,0.8438416568882973
1.2,3.0,25,70,40,60,1.0,False,23,39.130434782608695,1.3948709979858642,0.14389794349458082,0.8436063920396744
0.8,1.5,30,60,40,65,1.0,False,25,44.0,1.364788311773399,0.14095825786224445,0.8425858074591484
1.0,2.0,30,60,40,65,0.8,False,24,41.66666666666667,1.3730912107173956,0.14129389181746912,0.8398043837221916
1.5,3.0,30,60,40,65,1.0,False,20,45.0,1.3530444712540328,0.13693562117617966,0.8389093598622523
1.0,1.5,30,60,40,70,1.0,False,31,48.38709677419355,1.3336986591209874,0.13377359590480878,0.838765339064036
1.5,3.0,20,60,30,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
1.5,3.0,20,70,35,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
1.5,3.0,20,70,40,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
1.5,3.0,20,60,40,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
1.5,3.0,20,60,35,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
1.5,3.0,20,70,30,65,0.6,True,23,43.47826086956522,1.3595962829380892,0.14120006687584524,0.8384729374529093
0.8,3.0,25,70,40,60,1.0,False,26,30.76923076923077,1.434864868785222,0.14187440156697312,0.8381150070136979
1.2,2.0,25,70,40,65,0.8,False,32,46.875,1.3405931198163998,0.13489380528336858,0.8379003209648737
1.2,1.5,25,50,40,60,0.8,False,32,53.125,1.3063615576060008,0.12643625893742558,0.8378430305904856
1.5,3.0,25,70,40,60,0.8,False,25,44.0,1.3563768740756081,0.13772199809504948,0.837732836656814
1.0,3.0,25,60,40,65,1.0,False,28,35.714285714285715,1.4037816599159707,0.1432779939432318,0.8376892858894888
1.0,3.0,25,60,40,65,0.8,False,31,35.483870967741936,1.404843007423469,0.1436369932003,0.8376005152550203
1.5,2.5,20,60,35,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
1.5,2.5,20,70,35,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
1.5,2.5,20,70,30,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
1.5,2.5,20,60,30,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
1.5,2.5,20,70,40,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
1.5,2.5,20,60,40,60,0.6,True,19,47.368421052631575,1.3343685326968746,0.13459792514704638,0.8362091145357413
0.8,3.0,30,50,40,60,1.0,False,17,29.411764705882355,1.4401606444470634,0.13906941446102686,0.8361294992333841
1.2,3.0,25,70,40,60,0.8,False,26,38.46153846153847,1.3844119868496372,0.14047671201031242,0.8356859512114965
1.2,3.0,25,60,40,60,1.0,False,23,39.130434782608695,1.3789249631610314,0.13969077188413914,0.8347919403051696
1.0,2.0,30,50,40,60,0.8,False,20,40.0,1.372989764199075,0.13952850649974868,0.8344005833994872
1.2,2.5,20,70,30,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.2,2.5,20,60,35,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.2,2.5,20,60,40,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.2,2.5,20,70,40,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.2,2.5,20,70,35,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.2,2.5,20,60,30,65,0.6,True,28,42.857142857142854,1.3555022539301163,0.1400929543045275,0.8343411463973922
1.5,2.0,30,70,40,65,1.0,False,21,52.38095238095239,1.304508174215721,0.12434573583801643,0.8342660914183209
1.2,2.0,25,60,40,65,0.8,False,32,46.875,1.3314738515426308,0.13207910676076975,0.8327777471234693
1.5,3.0,25,60,40,60,0.8,False,25,44.0,1.3434560589159148,0.13395467501655306,0.830518964461268
1.0,2.0,25,60,40,70,0.8,False,40,42.5,1.3504217079805267,0.13514302095258707,0.8297394581807809
1.0,2.5,25,70,40,60,1.0,False,25,40.0,1.3631793182291088,0.13512136384194384,0.8286139318829432
0.8,3.0,25,60,40,60,1.0,False,26,30.76923076923077,1.4163885690079903,0.13778630361160546,0.8280592375340086
1.2,3.0,25,60,40,60,0.8,False,26,38.46153846153847,1.3698970781830755,0.1366477624540444,0.8276627069669621
0.8,2.0,25,60,30,70,0.8,False,55,36.36363636363637,1.379873846799619,0.13917537998418955,0.8268629084875565
1.2,2.5,20,60,30,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.2,2.5,20,60,40,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.2,2.5,20,60,35,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.2,2.5,20,70,30,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.2,2.5,20,70,35,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.2,2.5,20,70,40,60,1.0,True,16,43.75,1.336837530034628,0.1337114947877441,0.8264110639748629
1.5,3.0,20,60,35,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
1.5,3.0,20,70,35,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
1.5,3.0,20,60,30,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
1.5,3.0,20,70,30,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
1.5,3.0,20,70,40,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
1.5,3.0,20,60,40,70,0.6,True,26,42.30769230769231,1.3433177095896796,0.1359225770799393,0.8257664471339046
0.8,2.0,20,60,30,60,0.8,False,74,37.83783783783784,1.3672198085677278,0.1383001691381317,0.8247834516250038
0.8,2.5,20,60,40,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
0.8,2.5,20,70,40,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
0.8,2.5,20,60,35,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
0.8,2.5,20,70,30,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
0.8,2.5,20,70,35,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
0.8,2.5,20,60,30,60,1.0,True,17,35.294117647058826,1.380956864044145,0.13982695642457788,0.8243261762481645
1.0,2.0,25,70,40,65,1.0,False,30,43.333333333333336,1.3359802436955748,0.13055051373708593,0.8241002245952046
1.2,3.0,20,60,35,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.2,3.0,20,60,30,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.2,3.0,20,60,40,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.2,3.0,20,70,35,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.2,3.0,20,70,30,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.2,3.0,20,70,40,60,1.0,True,15,40.0,1.3529309572109673,0.13556044658077826,0.8235775679216393
1.0,2.0,25,70,40,65,0.8,False,34,41.17647058823529,1.3459691388889536,0.1326399072230866,0.8230419626538
1.0,1.5,20,70,40,65,0.8,False,57,47.368421052631575,1.308683820202503,0.1255049171084469,0.8215481566808357
0.8,1.5,20,50,40,60,0.8,False,58,43.103448275862064,1.3318613622584834,0.1313923890621508,0.8215195037692581
0.8,1.5,20,70,40,60,1.0,False,48,43.75,1.32827735977115,0.13001585038642482,0.8213918499628599
0.8,1.5,30,60,40,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
0.8,1.5,30,70,35,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
0.8,1.5,30,60,35,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
0.8,1.5,30,60,30,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
0.8,1.5,30,70,40,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
0.8,1.5,30,70,30,70,0.8,True,20,45.0,1.3201838008030207,0.1297233652255612,0.8210365734466226
1.0,2.5,25,60,40,60,1.0,False,25,40.0,1.3485837619181735,0.1311225269318861,0.820516386345464
1.2,2.0,25,50,40,65,0.8,False,31,45.16129032258064,1.3185630922573028,0.126798286720576,0.8201250744405085
1.5,3.0,25,70,40,65,1.0,False,25,44.0,1.3250536167060214,0.12798873126396398,0.8201245546058035
0.8,2.0,30,50,40,60,0.8,False,20,35.0,1.376106883500984,0.13404272540291493,0.8198619868310749
1.0,1.5,20,60,40,65,0.8,False,57,47.368421052631575,1.3037800798742356,0.12391241192881598,0.8187777854807757
1.2,2.0,20,70,40,65,0.8,False,45,46.666666666666664,1.3073690970079352,0.12435715073112681,0.818555978650193
1.0,3.0,25,70,40,70,0.8,False,37,35.13513513513514,1.3723650199508606,0.13356558945583563,0.8183010332720029
1.0,2.0,25,60,40,65,1.0,False,30,43.333333333333336,1.325536084228399,0.1274110907220667,0.8182502602586128
0.8,1.5,20,60,40,60,1.0,False,48,43.75,1.321742100808299,0.12802079227708527,0.8177252088595666
1.0,2.0,25,60,40,65,0.8,False,34,41.17647058823529,1.3364070205214338,0.12983648788825533,0.8177002196030738
0.8,1.5,20,50,40,60,1.0,False,46,43.47826086956522,1.3220592570167837,0.12796326010956324,0.8170570631390002
0.8,1.5,30,60,30,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
0.8,1.5,30,70,30,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
0.8,1.5,30,70,35,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
0.8,1.5,30,60,35,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
0.8,1.5,30,70,40,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
0.8,1.5,30,60,40,65,1.0,True,13,46.15384615384615,1.30626497027334,0.12429510039548891,0.8164530436773062
1.0,3.0,20,70,40,60,0.8,False,38,34.21052631578947,1.3728465945068367,0.1318054407706752,0.8154159643549218
1.2,2.0,20,60,40,65,0.8,False,45,46.666666666666664,1.300821548921405,0.12226542904083035,0.8148638602688686
0.8,2.0,30,70,40,60,1.0,False,19,36.84210526315789,1.356851675337836,0.1292304684424634,0.8147982471468843
1.0,2.0,25,50,35,60,0.8,False,33,42.42424242424242,1.3213277448372995,0.12655797292633703,0.8132481942766444
1.5,3.0,25,60,40,65,1.0,False,25,44.0,1.3126927396012038,0.1242053759565153,0.813187444991905
1.0,2.0,25,70,40,60,1.0,False,25,44.0,1.3130253964903276,0.12312531095319368,0.8131377604358025
1.2,3.0,25,70,30,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,60,40,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,70,35,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,70,40,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,60,35,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,60,30,70,0.6,True,19,36.84210526315789,1.351758098401391,0.13182438807917346,0.812770242606004
1.2,3.0,25,50,40,60,1.0,False,21,38.095238095238095,1.344506835238076,0.12807248400724378,0.8121536287062011
1.2,3.0,25,70,40,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.2,3.0,25,60,30,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.2,3.0,25,60,35,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.2,3.0,25,70,30,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.2,3.0,25,70,35,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.2,3.0,25,60,40,60,1.0,True,12,41.66666666666667,1.3236020092462641,0.12648369424743086,0.8120977434726182
1.0,3.0,25,60,40,70,0.8,False,37,35.13513513513514,1.3606316209414242,0.13061848322757041,0.8118449125216316
0.8,2.0,20,70,30,60,0.8,False,77,37.66233766233766,1.3448305320753138,0.13120631322126966,0.8116435416689238
1.0,3.0,20,60,40,60,0.8,False,38,34.21052631578947,1.3616389396459985,0.1289744552165329,0.8092459398136742
1.2,3.0,20,70,30,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
1.2,3.0,20,60,30,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
1.2,3.0,20,60,35,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
1.2,3.0,20,60,40,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
1.2,3.0,20,70,35,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
1.2,3.0,20,70,40,60,0.6,True,18,38.88888888888889,1.3334567395319648,0.12805426477728832,0.8090058893881067
0.8,3.0,30,50,40,70,1.0,True,12,33.33333333333333,1.3651876273897199,0.13100334918326256,0.8087944835315124
0.8,3.0,30,50,30,70,1.0,True,12,33.33333333333333,1.3651876273897199,0.13100334918326256,0.8087944835315124
0.8,3.0,30,50,35,70,1.0,True,12,33.33333333333333,1.3651876273897199,0.13100334918326256,0.8087944835315124
0.8,3.0,25,70,40,70,1.0,False,36,30.555555555555557,1.3824124151837425,0.12893164750414984,0.8086592037593678
0.8,3.0,25,70,40,65,1.0,False,30,30.0,1.3827996019144504,0.1280185373172652,0.8070035084206783
1.0,2.0,25,60,40,60,1.0,False,25,44.0,1.3005083878943606,0.11927079446220382,0.8061083528396211
0.8,1.5,25,70,40,70,1.0,False,42,42.857142857142854,1.3063571539293446,0.12103801852718922,0.8059576092415387
1.0,3.0,25,50,40,60,0.8,False,26,34.61538461538461,1.353054894874305,0.12750151452034444,0.8058739041873753
0.8,2.0,30,60,40,60,1.0,False,19,36.84210526315789,1.3380545321076838,0.12406455662047201,0.8043664931674099
1.0,3.0,30,60,30,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.0,3.0,30,70,40,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.0,3.0,30,70,30,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.0,3.0,30,60,40,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.0,3.0,30,60,35,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.0,3.0,30,70,35,65,1.0,True,11,36.36363636363637,1.3374925289435482,0.12627863290618618,0.8030929001439204
1.2,2.5,20,70,40,60,0.8,False,38,42.10526315789473,1.3052582167362707,0.11978414125604826,0.8029017260930292
0.8,2.0,25,70,40,65,1.0,False,32,37.5,1.3283736346710446,0.12275318144759748,0.8012374536250418
0.8,3.0,25,60,40,70,1.0,False,36,30.555555555555557,1.3685152106457392,0.1257228153588439,0.8010688350613051
1.0,2.0,20,50,40,65,0.8,False,50,42.0,1.3004989950625125,0.11968661789793701,0.8001868211108437
0.8,3.0,20,60,40,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
0.8,3.0,20,60,30,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
0.8,3.0,20,60,35,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
0.8,3.0,20,70,30,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
0.8,3.0,20,70,35,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
0.8,3.0,20,70,40,60,1.0,True,16,31.25,1.359863795166655,0.1278062554328454,0.7992431486698965
1.0,2.5,25,50,40,60,1.0,False,23,39.130434782608695,1.3147919703269793,0.11957248077440784,0.7987017856661973
0.8,3.0,25,60,40,65,1.0,False,30,30.0,1.36677033580723,0.12425667781869021,0.7982365034673531
1.2,3.0,30,70,30,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
1.2,3.0,30,70,35,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
1.2,3.0,30,60,40,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
1.2,3.0,30,60,35,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
1.2,3.0,30,60,30,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
1.2,3.0,30,70,40,70,1.0,True,15,40.0,1.3078672061263044,0.12125262003209639,0.7981841270695714
0.8,2.0,25,60,40,65,1.0,False,32,37.5,1.31713488414,0.1195469487502261,0.7949768318200451
0.8,3.0,25,70,40,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,70,35,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,60,40,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,70,30,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,60,30,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,60,35,60,1.0,True,12,33.33333333333333,1.3361099636166112,0.12259191234765573,0.7925733642778368
0.8,3.0,25,70,35,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,25,70,30,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,25,70,40,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,25,60,40,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,25,60,35,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,25,60,30,70,1.0,True,22,31.818181818181817,1.341033480906979,0.12406425665761973,0.790784137239559
0.8,3.0,30,50,40,70,1.0,False,23,30.434782608695656,1.3501396407322828,0.11820856309232605,0.7900158808106936
1.2,3.0,25,60,30,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
1.2,3.0,25,70,30,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
1.2,3.0,25,70,40,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
1.2,3.0,25,60,35,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
1.2,3.0,25,60,40,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
1.2,3.0,25,70,35,65,0.6,True,16,37.5,1.3074067855777436,0.11717005873548512,0.7896374045359689
0.8,2.0,30,60,40,70,1.0,False,28,35.714285714285715,1.3178969753044802,0.11747658994647783,0.7895866627843928
0.8,2.0,30,50,40,65,0.8,False,24,33.33333333333333,1.3300500604173773,0.11940786205780454,0.7889066026202495
0.8,2.0,20,50,40,60,0.8,False,51,37.254901960784316,1.303422059317072,0.11657209639828207,0.7867901548205454
1.0,3.0,25,70,40,70,1.0,False,35,34.285714285714285,1.3180959043614946,0.11631162172308498,0.7851674193825071
0.8,2.0,30,70,35,65,1.0,False,28,35.714285714285715,1.3043139764725642,0.11430048245530867,0.7821599418702009
1.0,3.0,25,60,40,70,1.0,False,35,34.285714285714285,1.3060248522064704,0.11304429117009722,0.7784784271943975
1.0,3.0,30,70,40,65,1.0,False,21,33.33333333333333,1.307927745567548,0.11055177321296578,0.7760742274263671
0.8,3.0,25,50,40,60,1.0,False,24,29.166666666666668,1.3320021517149625,0.11280949244527776,0.7760629743465368
0.8,2.5,30,70,40,60,1.0,False,19,31.57894736842105,1.3123039961145053,0.1088995566140761,0.772668751485331
